2024-01-13 14:38:21.910 [info] Log level: Info
2024-01-13 14:38:21.910 [info] Validating found git in: "git"
2024-01-13 14:38:21.910 [info] Using git "2.34.1" from "git"
2024-01-13 14:38:21.910 [info] > git rev-parse --show-toplevel [5ms]
2024-01-13 14:38:21.916 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 14:38:21.922 [info] > git rev-parse --show-toplevel [2ms]
2024-01-13 14:38:21.928 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 14:38:21.935 [info] > git rev-parse --show-toplevel [2ms]
2024-01-13 14:38:21.959 [info] > git rev-parse --show-toplevel [6ms]
2024-01-13 14:38:21.966 [info] > git rev-parse --show-toplevel [2ms]
2024-01-13 14:38:21.976 [info] > git rev-parse --show-toplevel [6ms]
2024-01-13 14:38:21.988 [info] > git rev-parse --show-toplevel [4ms]
2024-01-13 14:38:21.997 [info] > git rev-parse --show-toplevel [3ms]
2024-01-13 14:38:22.003 [info] > git rev-parse --show-toplevel [2ms]
2024-01-13 14:38:22.010 [info] > git rev-parse --show-toplevel [2ms]
2024-01-13 14:38:22.017 [info] > git rev-parse --show-toplevel [2ms]
2024-01-13 14:38:22.025 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 14:38:22.032 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 14:38:22.127 [info] > git rev-parse --show-toplevel [4ms]
2024-01-13 14:38:22.204 [info] > git rev-parse --show-toplevel [2ms]
2024-01-13 14:38:22.217 [info] > git rev-parse --show-toplevel [3ms]
2024-01-13 14:38:22.229 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 14:38:22.243 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 14:38:22.253 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 14:38:22.269 [info] > git rev-parse --show-toplevel [4ms]
2024-01-13 14:38:22.281 [info] > git rev-parse --show-toplevel [5ms]
2024-01-13 14:38:22.324 [info] > git rev-parse --show-toplevel [9ms]
2024-01-13 14:38:22.331 [info] > git rev-parse --show-toplevel [2ms]
2024-01-13 14:38:22.346 [info] > git rev-parse --show-toplevel [5ms]
2024-01-13 14:38:22.357 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 14:38:22.375 [info] > git rev-parse --show-toplevel [2ms]
2024-01-13 14:38:22.383 [info] > git rev-parse --show-toplevel [2ms]
2024-01-13 14:38:22.856 [info] > git rev-parse --show-toplevel [9ms]
2024-01-13 14:38:22.874 [info] > git rev-parse --show-toplevel [12ms]
2024-01-13 14:38:23.042 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 14:38:23.191 [info] > git rev-parse --show-toplevel [3ms]
2024-01-13 14:38:23.415 [info] > git rev-parse --show-toplevel [2ms]
2024-01-13 14:53:01.558 [info] > git rev-parse --show-toplevel [2ms]
2024-01-13 15:28:45.685 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 15:31:33.761 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 15:31:53.361 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 15:38:39.591 [info] > git rev-parse --show-toplevel [0ms]
2024-01-13 15:51:13.603 [info] > git rev-parse --show-toplevel [7ms]
2024-01-13 15:51:24.524 [info] > git rev-parse --show-toplevel [2ms]
2024-01-13 15:52:37.443 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 15:53:21.765 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 15:53:32.917 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 15:55:39.350 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 15:59:12.817 [info] > git rev-parse --show-toplevel [2ms]
2024-01-13 15:59:21.070 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 16:11:35.693 [info] > git rev-parse --show-toplevel [2ms]
2024-01-13 16:11:48.664 [info] > git rev-parse --show-toplevel [2ms]
2024-01-13 16:13:24.926 [info] > git rev-parse --show-toplevel [8ms]
2024-01-13 16:13:51.884 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 16:14:08.839 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 16:14:13.700 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 16:14:20.494 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 16:15:40.910 [info] > git rev-parse --show-toplevel [3ms]
2024-01-13 16:15:48.074 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 16:15:58.362 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 16:16:49.128 [info] > git rev-parse --show-toplevel [1ms]
2024-01-13 16:16:57.272 [info] > git rev-parse --show-toplevel [1ms]
